V1,name,rank,seed,V1,name,rank,seed,V1,name,rank,seed,V1,name,rank,seed,V1,name,rank,seed
0.004696855040816999,negative regulation of response to stimulus,11,1,0.00478482655756164,ERBB signaling pathway,11,2,0.004415385198268696,negative regulation of cellular process,11,3,0.00442450512185412,negative regulation of cellular process,11,4,0.004462866806447201,negative regulation of cellular process,11,5
0.004689525287708541,positive regulation of protein localization to membrane,12,1,0.004779734047768027,positive regulation of programmed cell death,12,2,0.0043878952341823456,positive regulation of protein localization to membrane,12,3,0.0044040837250283035,negative regulation of response to stimulus,12,4,0.004403211868378239,positive regulation of protein localization to membrane,12,5
0.004435042525926466,cellular response to metal ion,13,1,0.004597792479765589,response to reactive oxygen species,13,2,0.004360415488773702,negative regulation of response to stimulus,13,3,0.00435577325014612,positive regulation of protein localization to membrane,13,4,0.004398518384402501,negative regulation of response to stimulus,13,5
0.004354232182319448,negative regulation of cellular process,14,1,0.004293730110489381,negative regulation of response to stimulus,14,2,0.004254049594061055,positive regulation of programmed cell death,14,3,0.004236834199461313,positive regulation of programmed cell death,14,4,0.004281598313257011,positive regulation of programmed cell death,14,5
0.004246268999310432,response to cadmium ion,15,1,0.004123488420681498,innate immune response activating cell surface receptor signaling pathway,15,2,0.004197368793700563,innate immune response activating cell surface receptor signaling pathway,15,3,0.004181040351403114,innate immune response activating cell surface receptor signaling pathway,15,4,0.00421451055345742,innate immune response activating cell surface receptor signaling pathway,15,5
0.004183103251917476,positive regulation of programmed cell death,16,1,0.004090388859887212,regulation of cysteine-type endopeptidase activity involved in apoptotic process,16,2,0.004166354510948517,stress-activated protein kinase signaling cascade,16,3,0.004123608344375071,neutrophil mediated immunity,16,4,0.004148510458557206,stress-activated protein kinase signaling cascade,16,5
0.00415611875207398,regulation of cell growth,17,1,0.004071237573442675,stress-activated protein kinase signaling cascade,17,2,0.004136720355588161,cellular response to metal ion,17,3,0.004123608344375071,neutrophil activation involved in immune response,17,4,0.004116145357696134,cellular response to metal ion,17,5
0.0041278403710625616,innate immune response activating cell surface receptor signaling pathway,18,1,0.0040113464520828875,cellular response to metal ion,18,2,0.003984993327967695,neutrophil mediated immunity,18,3,0.004109548812507892,stress-activated protein kinase signaling cascade,18,4,0.003931219858531048,response to cadmium ion,18,5
0.00409642179997533,regulation of phosphatidylinositol 3-kinase signaling,19,1,0.0038904984751703584,regulation of cell growth,19,2,0.003984993327967695,neutrophil activation involved in immune response,19,3,0.004096016531390597,cellular response to metal ion,19,4,0.003897086288268317,regulation of cell growth,19,5
0.0040911591985101645,stress-activated protein kinase signaling cascade,20,1,0.0038322338475525776,response to cadmium ion,20,2,0.00394998749128763,response to cadmium ion,20,3,0.0039057681464672893,response to cadmium ion,20,4,0.0038278017797709254,axonogenesis,20,5
0.003951391528063201,peptidyl-tyrosine modification,21,1,0.003821721227617018,regulation of mitotic cell cycle,21,2,0.0038691965447700595,regulation of cell growth,21,3,0.0038434737322459514,regulation of cell growth,21,4,0.003823850627010225,peptidyl-threonine modification,21,5
0.00380085996353782,peptidyl-threonine modification,22,1,0.003785397965875329,peptidyl-threonine modification,22,2,0.0038328616484582367,peptidyl-threonine modification,22,3,0.0038176461739409303,axonogenesis,22,4,0.0037903331395473376,regulation of phosphatidylinositol 3-kinase signaling,22,5
0.003782986905214168,axonogenesis,23,1,0.003701438029166741,axonogenesis,23,2,0.0038195612753405095,axonogenesis,23,3,0.0038013767400038403,peptidyl-threonine modification,23,4,0.003728497203713579,cellular response to transforming growth factor beta stimulus,23,5
0.0036988156382371487,neutrophil mediated immunity,24,1,0.003690347184928291,regulation of phosphatidylinositol 3-kinase signaling,24,2,0.0037832775113899202,regulation of phosphatidylinositol 3-kinase signaling,24,3,0.0037641624366372924,regulation of phosphatidylinositol 3-kinase signaling,24,4,0.003652778334081582,peptidyl-tyrosine modification,24,5
0.0036988156382371487,neutrophil activation involved in immune response,25,1,0.003576095396643764,neutrophil mediated immunity,25,2,0.0036278210532760986,regulation of mitotic cell cycle,25,3,0.003642623987322221,peptidyl-tyrosine modification,25,4,0.003648627807550892,regulation of mitotic cell cycle,25,5
0.003568117553747713,regulation of mitotic cell cycle,26,1,0.003576095396643764,neutrophil activation involved in immune response,26,2,0.0036244957137743787,peptidyl-tyrosine modification,26,3,0.003608988274253555,cellular response to transforming growth factor beta stimulus,26,4,0.0036199669689161783,transmembrane receptor protein serine/threonine kinase signaling pathway,26,5
0.00356270017156371,response to UV,27,1,0.003552548711260718,peptidyl-tyrosine modification,27,2,0.003589555681597491,Fc receptor mediated stimulatory signaling pathway,27,3,0.003600074487836869,regulation of mitotic cell cycle,27,4,0.003615924680704503,neutrophil mediated immunity,27,5
0.0035453263951576008,regulation of cysteine-type endopeptidase activity involved in apoptotic process,28,1,0.0035185420481925085,transmembrane receptor protein serine/threonine kinase signaling pathway,28,2,0.00358396573535575,transmembrane receptor protein serine/threonine kinase signaling pathway,28,3,0.003564671379635614,transmembrane receptor protein serine/threonine kinase signaling pathway,28,4,0.003615924680704503,neutrophil activation involved in immune response,28,5
0.0035319052495310175,Fc receptor mediated stimulatory signaling pathway,29,1,0.0034828081242794027,regulation of autophagy,29,2,0.003583396838311074,regulation of cysteine-type endopeptidase activity involved in apoptotic process,29,3,0.0035596907163832716,Fc receptor mediated stimulatory signaling pathway,29,4,0.003604956964174948,regulation of cysteine-type endopeptidase activity involved in apoptotic process,29,5
0.003528888521335058,transmembrane receptor protein serine/threonine kinase signaling pathway,30,1,0.003468683309180879,Fc receptor mediated stimulatory signaling pathway,30,2,0.0033736196092830923,negative regulation of intracellular signal transduction,30,3,0.003558801011455622,regulation of cysteine-type endopeptidase activity involved in apoptotic process,30,4,0.00357048909674843,Fc receptor mediated stimulatory signaling pathway,30,5
0.003333721809332423,negative regulation of intracellular signal transduction,31,1,0.0033806851419031928,negative regulation of intracellular signal transduction,31,2,0.0033420799016657316,regulation of cellular response to heat,31,3,0.0033611155818647387,negative regulation of intracellular signal transduction,31,4,0.0033975506244142382,negative regulation of intracellular signal transduction,31,5
0.003291338931405232,regulation of cellular response to heat,32,1,0.0032791770078438305,regulation of cellular response to heat,32,2,0.003324130768962333,cellular response to transforming growth factor beta stimulus,32,3,0.0033084416676978155,regulation of cellular response to heat,32,4,0.003337472384772356,regulation of cellular response to heat,32,5
0.0032675807363308435,cellular response to transforming growth factor beta stimulus,33,1,0.003277222004388563,cellular response to transforming growth factor beta stimulus,33,2,0.003274209352375183,response to UV,33,3,0.0032682776813501317,regulation of neuron projection development,33,4,0.0032816160000790156,response to UV,33,5
0.003116257153759822,regulation of blood vessel endothelial cell migration,34,1,0.0032717662906941425,response to UV,34,2,0.0031326059930403376,regulation of blood vessel endothelial cell migration,34,3,0.0032452619859083607,response to UV,34,4,0.0031503384649491173,regulation of blood vessel endothelial cell migration,34,5
0.0030912621409685684,regulation of protein binding,35,1,0.003110215662467072,regulation of blood vessel endothelial cell migration,35,2,0.003123675527427094,regulation of protein binding,35,3,0.003126906137401463,regulation of blood vessel endothelial cell migration,35,4,0.0031224893623465998,regulation of protein binding,35,5
0.00301567959844952,regulation of telomerase activity,36,1,0.0031014834509654108,regulation of protein binding,36,2,0.0030632150675902856,regulation of telomerase activity,36,3,0.003099579899376999,regulation of protein binding,36,4,0.0030616308410691797,regulation of telomerase activity,36,5
0.002983420656851228,small GTPase mediated signal transduction,37,1,0.002988363050755036,regulation of telomerase activity,37,2,0.003031073789343619,small GTPase mediated signal transduction,37,3,0.00303429745471348,regulation of telomerase activity,37,4,0.003045487119583878,small GTPase mediated signal transduction,37,5
0.0029659812671449094,positive regulation of sequence-specific DNA binding transcription factor activity,38,1,0.002976325520177171,positive regulation of sequence-specific DNA binding transcription factor activity,38,2,0.0029935894590793185,regulation of autophagy,38,3,0.003023591273941159,small GTPase mediated signal transduction,38,4,0.003022116629234706,positive regulation of sequence-specific DNA binding transcription factor activity,38,5
0.002945371298290478,regulation of autophagy,39,1,0.0029681680259804047,small GTPase mediated signal transduction,39,2,0.0029929272705868926,positive regulation of sequence-specific DNA binding transcription factor activity,39,3,0.003009673262107287,positive regulation of sequence-specific DNA binding transcription factor activity,39,4,0.002974639647345723,regulation of autophagy,39,5
0.0029150650248667928,cellular response to organic cyclic compound,40,1,0.002934522170203786,regulation of protein serine/threonine kinase activity,40,2,0.002963132120399662,cellular response to organic cyclic compound,40,3,0.002965492949524956,regulation of autophagy,40,4,0.0029627105541485473,regulation of protein serine/threonine kinase activity,40,5
0.0029130409546500517,regulation of protein serine/threonine kinase activity,41,1,0.0029116342433118374,cellular response to starvation,41,2,0.002935597642804157,regulation of protein serine/threonine kinase activity,41,3,0.002950389929287542,cellular response to organic cyclic compound,41,4,0.002945284191232296,cellular response to organic cyclic compound,41,5
0.0028905810346984188,cellular response to starvation,42,1,0.002805922640817506,regulation of neuron projection development,42,2,0.002928632764070924,cellular response to starvation,42,3,0.0029201878028066,regulation of protein serine/threonine kinase activity,42,4,0.002927091536634025,cellular response to starvation,42,5
0.002857983307391734,regulation of protein localization to plasma membrane,43,1,0.00280551314438971,intrinsic apoptotic signaling pathway,43,2,0.002716987948830433,negative regulation of binding,43,3,0.0028958646064017935,cellular response to starvation,43,4,0.002863031849552119,regulation of cellular macromolecule biosynthetic process,43,5
0.002770895486482744,positive regulation of protein localization to cell periphery,44,1,0.0026947213183292013,cellular response to hypoxia,44,2,0.0027035815420340353,vascular endothelial growth factor receptor signaling pathway,44,3,0.0027510472855413514,regulation of cellular macromolecule biosynthetic process,44,4,0.0028151760918207576,regulation of neuron projection development,44,5
0.002694699683543545,negative regulation of binding,45,1,0.002693120921363851,cellular response to organic cyclic compound,45,2,0.002635354176925006,regulation of neuron projection development,45,3,0.0027379766695197314,positive regulation of hydrolase activity,45,4,0.0027103940753708464,negative regulation of binding,45,5
0.0026815524110049235,positive regulation of cell motility,46,1,0.0026786100111600274,negative regulation of binding,46,2,0.0026221761034056156,regulation of macromolecule metabolic process,46,3,0.0026928362373682415,negative regulation of binding,46,4,0.002691609109372287,vascular endothelial growth factor receptor signaling pathway,46,5
0.0026535517206863844,vascular endothelial growth factor receptor signaling pathway,47,1,0.0026396542783419063,positive regulation of multicellular organismal process,47,2,0.002549731348291339,positive regulation of developmental process,47,3,0.002672009483967925,vascular endothelial growth factor receptor signaling pathway,47,4,0.0025928144196718807,regulation of macromolecule metabolic process,47,5
0.0026138945298484254,regulation of neuron projection development,48,1,0.0026042773383723452,vascular endothelial growth factor receptor signaling pathway,48,2,0.002529779325281336,regulation of protein localization to plasma membrane,48,3,0.0025885944850004648,regulation of macromolecule metabolic process,48,4,0.002571215341122632,positive regulation of developmental process,48,5
0.002577565793829672,regulation of macromolecule metabolic process,49,1,0.002585672329061375,response to insulin,49,2,0.002467356912117333,cellular response to interleukin-1,49,3,0.0025289905336890357,positive regulation of developmental process,49,4,0.0025380879974892146,regulation of protein localization to plasma membrane,49,5
0.0025269850585196542,positive regulation of developmental process,50,1,0.002530145226196486,cellular response to mechanical stimulus,50,2,0.0024416542620907733,positive regulation of protein localization to cell periphery,50,3,0.002521406653098605,regulation of protein localization to plasma membrane,50,4,0.002449100027431147,positive regulation of protein localization to cell periphery,50,5
0.002498943538425897,positive regulation of response to stimulus,51,1,0.0025259941004623795,positive regulation of establishment of protein localization to mitochondrion,51,2,0.002440406422415899,regulation of cellular macromolecule biosynthetic process,51,3,0.0024655808624124693,positive regulation of neuron differentiation,51,4,0.002444106158023205,ubiquitin-dependent protein catabolic process,51,5
0.0023916272729408573,regulation of cellular macromolecule biosynthetic process,52,1,0.0025259941004623795,regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,52,2,0.0024391653910173774,regulation of neuron death,52,3,0.002434224439948459,positive regulation of protein localization to cell periphery,52,4,0.002381216216368309,response to insulin,52,5
0.00238112201059453,ubiquitin-dependent protein catabolic process,53,1,0.002519763291967881,regulation of macromolecule metabolic process,53,2,0.002416673990678939,ubiquitin-dependent protein catabolic process,53,3,0.002401809230371432,ubiquitin-dependent protein catabolic process,53,4,0.0023653112961835795,positive regulation of cell motility,53,5
0.0023547816008023226,response to insulin,54,1,0.002519061774135511,regulation of protein localization to plasma membrane,54,2,0.0023689727273315895,response to insulin,54,3,0.002370096877417723,positive regulation of cell motility,54,4,0.0022995778522081484,positive regulation of hydrolase activity,54,5
0.0023490362657747886,positive regulation of growth,55,1,0.002501192585675533,extrinsic apoptotic signaling pathway,55,2,0.0023503195361726957,positive regulation of cell motility,55,3,0.0023618731044748064,response to insulin,55,4,0.0022975436784395315,cellular response to fibroblast growth factor stimulus,55,5
0.002284546158253436,cellular response to fibroblast growth factor stimulus,56,1,0.0024974025337357094,positive regulation of developmental process,56,2,0.0023005668837701334,cellular response to fibroblast growth factor stimulus,56,3,0.002312011978366439,cellular response to nerve growth factor stimulus,56,4,0.0022778302678566095,intrinsic apoptotic signaling pathway,56,5
0.0022664601634523455,regulation of cytoskeleton organization,57,1,0.00247066982743993,protein complex assembly,57,2,0.0022934753552713454,regulation of cytoskeleton organization,57,3,0.002288833113483465,cellular response to fibroblast growth factor stimulus,57,4,0.0022770770523546273,negative regulation of cysteine-type endopeptidase activity,57,5
0.0022654672539864674,cellular response to interleukin-1,58,1,0.0024459263870995045,regulation of cellular macromolecule biosynthetic process,58,2,0.0022682957132998333,intrinsic apoptotic signaling pathway,58,3,0.002267370293434382,regulation of cytoskeleton organization,58,4,0.0022682258200627933,cellular response to hormone stimulus,58,5
0.0022562671704195567,regulation of neuron death,59,1,0.002439837966733226,ubiquitin-dependent protein catabolic process,59,2,0.0022605679862542833,negative regulation of cysteine-type endopeptidase activity,59,3,0.002246304130532735,negative regulation of cysteine-type endopeptidase activity,59,4,0.0022680967272534903,regulation of cytoskeleton organization,59,5
0.002250402288067145,negative regulation of cysteine-type endopeptidase activity,60,1,0.0024193412072095973,positive regulation of protein localization to cell periphery,60,2,0.0022325630354758296,regulation of fat cell differentiation,60,3,0.0022448289691353587,intrinsic apoptotic signaling pathway,60,4,0.002245359330630751,regulation of fat cell differentiation,60,5
0.0022216000571404523,intrinsic apoptotic signaling pathway,61,1,0.0023869487028226324,positive regulation of cysteine-type endopeptidase activity,61,2,0.0022048948886231197,growth hormone receptor signaling pathway,61,3,0.002215517045014371,regulation of fat cell differentiation,61,4,0.0022133163218965306,cellular response to hypoxia,61,5
0.002217463323952611,calcium-mediated signaling,62,1,0.0023090867075425386,positive regulation of hydrolase activity,62,2,0.0022038876978034473,positive regulation of response to stimulus,62,3,0.0021887294422761306,positive regulation of response to stimulus,62,4,0.002208953490595776,positive regulation of response to stimulus,62,5
0.0022155968178442544,regulation of fat cell differentiation,63,1,0.0022906133145767127,positive regulation of cell motility,63,2,0.002192233303998412,regulation of telomere maintenance via telomerase,63,3,0.0021849383751862818,growth hormone receptor signaling pathway,63,4,0.0021950040011514066,regulation of telomere maintenance via telomerase,63,5
0.002178945460896822,growth hormone receptor signaling pathway,64,1,0.002272508114084735,negative regulation of cysteine-type endopeptidase activity,64,2,0.002187910833495921,cellular response to hypoxia,64,3,0.00217298328112779,regulation of telomere maintenance via telomerase,64,4,0.002190565664014353,growth hormone receptor signaling pathway,64,5
0.0021644883012417004,regulation of telomere maintenance via telomerase,65,1,0.0022388278927282326,regulation of fat cell differentiation,65,2,0.002163315432628603,ephrin receptor signaling pathway,65,3,0.0021726558696933177,ephrin receptor signaling pathway,65,4,0.002181909216242238,ephrin receptor signaling pathway,65,5
0.002150047727884444,regulation of monooxygenase activity,66,1,0.002229975636170936,cellular response to fibroblast growth factor stimulus,66,2,0.0021505975191788815,regulation of angiogenesis,66,3,0.0021705661761957738,cellular response to hypoxia,66,4,0.002177079764385062,regulation of angiogenesis,66,5
0.002148907961657644,ephrin receptor signaling pathway,67,1,0.002205949977046667,regulation of cytoskeleton organization,67,2,0.0021481577078364513,positive regulation of multicellular organismal process,67,3,0.0021487946617607325,regulation of angiogenesis,67,4,0.0021748237827805676,positive regulation of multicellular organismal process,67,5
0.00214655976789761,cellular response to hypoxia,68,1,0.0021828657536665597,positive regulation of response to stimulus,68,2,0.0021452254204153733,response to tumor necrosis factor,68,3,0.0021335318942787658,positive regulation of cell projection organization,68,4,0.0021462094683308763,response to tumor necrosis factor,68,5
0.002146048441614323,regulation of angiogenesis,69,1,0.002157212258157215,response to tumor necrosis factor,69,2,0.0021146750746230754,positive regulation of hydrolase activity,69,3,0.002130902099919914,positive regulation of multicellular organismal process,69,4,0.002097466519599703,negative regulation of growth,69,5
0.0021295541690505427,response to tumor necrosis factor,70,1,0.002139120126961961,mitotic cell cycle phase transition,70,2,0.0021048929830267504,regulation of inflammatory response,70,3,0.0021225161562788,response to tumor necrosis factor,70,4,0.0020915642762305915,regulation of inflammatory response,70,5
0.0021172431715836973,positive regulation of multicellular organismal process,71,1,0.0021377694792933176,regulation of release of cytochrome c from mitochondria,71,2,0.0020726203954616056,negative regulation of growth,71,3,0.002084248281814256,regulation of inflammatory response,71,4,0.002064702341233348,regulation of endodeoxyribonuclease activity,71,5
0.0021108071402774807,regulation of Notch signaling pathway,72,1,0.0021348204381193034,regulation of angiogenesis,72,2,0.0020668346065424933,regulation of mRNA stability,72,3,0.0020618389015155574,negative regulation of growth,72,4,0.002057965432497613,regulation of mRNA stability,72,5
0.002093159548768652,positive regulation of hydrolase activity,73,1,0.0021285102244109765,positive regulation of cellular catabolic process,73,2,0.002064534677471858,regulation of endodeoxyribonuclease activity,73,3,0.002053891546179214,regulation of endodeoxyribonuclease activity,73,4,0.0020480979103970256,cellular response to mechanical stimulus,73,5
0.0020620748413501923,regulation of inflammatory response,74,1,0.00212743719214723,growth hormone receptor signaling pathway,74,2,0.002043800338012473,T cell receptor signaling pathway,74,3,0.0020429759196272036,regulation of mRNA stability,74,4,0.0020478884058213933,T cell receptor signaling pathway,74,5
0.0020446212694815668,regulation of mRNA stability,75,1,0.0021213896296321325,ephrin receptor signaling pathway,75,2,0.0020431863028183943,cellular response to mechanical stimulus,75,3,0.002026432157960193,T cell receptor signaling pathway,75,4,0.0020371099259908912,protein modification by small protein removal,75,5
0.0020410855454074343,regulation of endodeoxyribonuclease activity,76,1,0.0021203125760236195,negative regulation of growth,76,2,0.0020318449128569884,positive regulation of growth,76,3,0.0020237705937177085,cellular response to mechanical stimulus,76,4,0.0020305235149264667,positive regulation of growth,76,5
0.0020372522647137807,negative regulation of growth,77,1,0.0021164423206972375,regulation of telomere maintenance via telomerase,77,2,0.00202940219020655,regulation of cytoplasmic transport,77,3,0.002012891913846865,regulation of cytoplasmic transport,77,4,0.0020301761388945,regulation of cytoplasmic transport,77,5
0.002013958610450174,cellular response to mechanical stimulus,78,1,0.00206824766332403,regulation of inflammatory response,78,2,0.0020187480756015323,cellular response to organonitrogen compound,78,3,0.0020109991952384017,positive regulation of growth,78,4,0.0020059004261776398,positive regulation of neuron differentiation,78,5
0.0020100166655632364,T cell receptor signaling pathway,79,1,0.002055931864694439,regulation of endodeoxyribonuclease activity,79,2,0.0020046452692168283,protein modification by small protein removal,79,3,0.001998788183162033,protein modification by small protein removal,79,4,0.001995296653002277,cellular senescence,79,5
0.0020095650187233575,regulation of cytoplasmic transport,80,1,0.0020477860593223346,regulation of mRNA stability,80,2,0.0019929873784890056,cellular senescence,80,3,0.001986968241194475,cellular senescence,80,4,0.0019920445422426437,extrinsic apoptotic signaling pathway,80,5
0.001990780041675971,regulation of protein catabolic process,81,1,0.0020287509898075993,regulation of epithelial cell proliferation,81,2,0.0019806227696058405,extrinsic apoptotic signaling pathway,81,3,0.0019703367969477045,cellular response to interleukin-1,81,4,0.0019897067484513464,cellular response to interleukin-1,81,5
0.001964584308935478,protein modification by small protein removal,82,1,0.0020257611883617963,protein modification by small protein removal,82,2,0.0019802608469361356,JAK-STAT cascade,82,3,0.001965190074535879,extrinsic apoptotic signaling pathway,82,4,0.001975420893688813,protein complex assembly,82,5
0.0019625877177325644,cellular senescence,83,1,0.0020055220124331787,T cell receptor signaling pathway,83,2,0.0019505269295348356,positive regulation of establishment of protein localization to mitochondrion,83,3,0.0019631349320974162,JAK-STAT cascade,83,4,0.0019695189148075613,regulation of neuron death,83,5
0.001956730130074449,JAK-STAT cascade,84,1,0.00200320465769188,positive regulation of neuron differentiation,84,2,0.0019505269295348356,regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,84,3,0.001958949027953243,regulation of neuron death,84,4,0.001967190696550428,JAK-STAT cascade,84,5
0.001952736165352904,extrinsic apoptotic signaling pathway,85,1,0.002001747370659899,positive regulation of growth,85,2,0.0019504648548619775,protein complex assembly,85,3,0.0019446581716788362,protein complex assembly,85,4,0.001959928480486819,positive regulation of establishment of protein localization to mitochondrion,85,5
0.0019257901263491442,protein complex assembly,86,1,0.0019637603721813814,regulation of cytoplasmic transport,86,2,0.0019181083970488675,mitotic cell cycle phase transition,86,3,0.0019293707586222082,positive regulation of establishment of protein localization to mitochondrion,86,4,0.001959928480486819,regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,86,5
0.0019227677095070745,positive regulation of establishment of protein localization to mitochondrion,87,1,0.0019630956084979163,cellular senescence,87,2,0.0019173806211999647,regulation of DNA binding,87,3,0.0019293707586222082,regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,87,4,0.001919721826290361,regulation of DNA binding,87,5
0.0019227677095070745,regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,88,1,0.001962581918736443,regulation of proteolysis,88,2,0.0019056400931852734,negative regulation of phosphorylation,88,3,0.0019076030070114935,regulation of DNA binding,88,4,0.001919551397720747,mitotic cell cycle phase transition,88,5
0.0018996897362369746,negative regulation of phosphorylation,89,1,0.001955463085481276,regulation of neuron death,89,2,0.0019003639279323208,histone modification,89,3,0.0019071836836674209,negative regulation of phosphorylation,89,4,0.0019168282466671025,negative regulation of phosphorylation,89,5
0.0018834953285669226,regulation of DNA binding,90,1,0.0019362228933351108,cellular response to interleukin-1,90,2,0.0018981645266209755,calcium-mediated signaling,90,3,0.0018938528855199288,mitotic cell cycle phase transition,90,4,0.0019118292579027888,histone modification,90,5
0.0018811086748064562,regulation of epithelial cell proliferation,91,1,0.0019316309658594585,regulation of mitochondrial membrane potential,91,2,0.0018774785861066171,positive regulation of cysteine-type endopeptidase activity,91,3,0.0018920231195188684,calcium-mediated signaling,91,4,0.0019083121229722783,calcium-mediated signaling,91,5
0.0018802148528055062,cellular response to epidermal growth factor stimulus,92,1,0.0019097606612661867,JAK-STAT cascade,92,2,0.0018414460001737083,regulation of monooxygenase activity,92,3,0.0018855249494998676,histone modification,92,4,0.001882909203458244,positive regulation of cysteine-type endopeptidase activity,92,5
0.0018799474521518627,negative regulation of multicellular organismal process,93,1,0.0018970054657862594,regulation of DNA binding,93,2,0.0018314286001481835,cellular response to acid chemical,93,3,0.0018604769992372587,positive regulation of cysteine-type endopeptidase activity,93,4,0.0018772741499073948,cellular response to nerve growth factor stimulus,93,5
0.0018740721065075923,mitotic cell cycle phase transition,94,1,0.0018958098282392992,histone modification,94,2,0.001821367176922884,positive regulation of neuron differentiation,94,3,0.0018297768377440518,regulation of monooxygenase activity,94,4,0.0018368160158657035,regulation of monooxygenase activity,94,5
0.0018697986958347494,histone modification,95,1,0.0018876629263087233,cellular response to nerve growth factor stimulus,95,2,0.0018111586431398784,regulation of Notch signaling pathway,95,3,0.001813914307595108,cellular response to hormone stimulus,95,4,0.0018280718269721643,regulation of Notch signaling pathway,95,5
0.0018503521735581828,positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle,96,1,0.0018872514613384294,negative regulation of phosphorylation,96,2,0.0018075008655413294,regulation of telomere capping,96,3,0.0018124599208667622,regulation of Notch signaling pathway,96,4,0.0018106732094930514,response to molecule of bacterial origin,96,5
0.0018420288800565152,positive regulation of cysteine-type endopeptidase activity,97,1,0.0018719429063757673,calcium-mediated signaling,97,2,0.0017969891916859676,response to molecule of bacterial origin,97,3,0.0017890721073743478,regulation of telomere capping,97,4,0.0018014998553921918,regulation of telomere capping,97,5
0.001808978999693102,positive regulation of neuron differentiation,98,1,0.0018176940083956077,response to ionizing radiation,98,2,0.0017908426576740098,response to ionizing radiation,98,3,0.0017854005152060008,response to molecule of bacterial origin,98,4,0.0017990867483925524,response to ionizing radiation,98,5
0.0017871907377192042,regulation of telomere capping,99,1,0.0018052683510120212,regulation of monooxygenase activity,99,2,0.0017423979294292546,cellular protein complex assembly,99,3,0.0017752586693680263,response to ionizing radiation,99,4,0.0017532309753107212,cellular protein complex assembly,99,5
0.0017805987713763185,response to molecule of bacterial origin,100,1,0.00179558590706197,regulation of Notch signaling pathway,100,2,0.0017043677862081871,negative regulation of protein modification process,100,3,0.0017327300472863732,cellular protein complex assembly,100,4,0.0017080308175750868,negative regulation of protein modification process,100,5
0.0017583686464725636,response to ionizing radiation,101,1,0.0017637979734679593,regulation of insulin receptor signaling pathway,101,2,0.0017027542346724751,cell cycle G2/M phase transition,101,3,0.0017040534914007964,cellular response to organonitrogen compound,101,4,0.001700185841986764,cell cycle G2/M phase transition,101,5
